rep;r1-;r2-;r3-;r4-;r5-;r6-;r7-;r8-;r9-;r10-;r11-;r12-;r13-;r14-;r15-;r16-;r17-;r18-;r19-;r20-;r21-;r22-;r23-;r24-;r25-;r26-;r27-;r28-;r29-;r30-;r31-;r32-;r33-
меня бросил муж,любимый и единственный. 6 лет мы жили плохо,его вечное недовольство,депрессии,выпивка-да,я винила во всем себя,все оказалось проще-он завел любовницу,причем жил на два дома. я не могу жить,утром я умираю от тоски,немного легче вечером,но я думаю о смерти,как об освобождении от боли. боль такова,что иногда я пользуюсь какой-то жгучей мазью,боль кожи немного разгружает боль души. я не могу справиться сама,я не боюсь смерти,я хочу смерти,я умираю каждый раз,когда слышу его безразличный голос. ,мне безразличны дети,внучка,я-верующий человек,но мне нет дела до греха,который поглотит меня,и я осознаю,что нет жизни без него. мне 50 лет,слишком поздно все начать сначала;1;1;1;1;0;0;1;1;0;0;0;0;1;1;0;1;0;0;0;1;0;1;1;0;1;0;1;0;1;1;0;0;1
Здравствуйте!Не знаю,к кому обратиться,поговорить не с кем.Мне 34 года.Замужем второй раз,у мужа тоже второй брак.Пришлось все начинать с нуля,оба ушли из семьи с пустыми руками.в отношениях все хорошо,четыре сына,2 моих,2 общих.вот только финансово-полное болото,никак не можем выбраться.всех детей я люблю,и даже мысли не возникало сделать аборт.младшему сейчас 6месяцев.но я уже устала ,не могу крутиться,отказывать им в чем-то,чувствую себя ничтожеством.как будто все думают-зачем рожала,если не можешь дать им всего?мы когда с мужем поженились,набрали кредитов,т.к не было ничего,мой первый муж не отдал даже учебники и одежду,только то,что на нас было.и две беременности подряд меня совсем психологически измотали.я недавно поняла,что от нас ничего не зависит,что наши дети также проживут и умрут,и в чем смысл этого-я не понимаю.стоило ли давать им жизнь,если итог один у всех?Наверное,до сих пор меня держит то,что они всегда со мной.и я боюсь,что однажды не выдержу.старшие мальчишки молодцы,а что будет с маленьким,я не смогу его оставить. Когда бывает,это проходит,я пытаюсь найти решения,и вроде все становится нормально.А сейчас муж в больнице,спать не могу,боюсь своих мыслей,боюсь за своих детей.вот и сейчас,включила комп,написала-легче стало.что со мной-депрессия или уже психоз?как с этим справиться?я не пью,не курю,для меня дети всегда были на первом месте,всегда считала себя хорошей матерью,а сейчас понимаю,что я пустое место с большими финансовыми проблемами.иногда думаю,что лучше умереть;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0
В кратце опишу свое состояние. хроническая депрессия порядка уже 7 лет. психологи не помогают, психиатр выписывал легкое успокоительное которое к моему состоянию совершенно не подходило( по применению в инструкции) естественно и не помогло оно мне. название уже не помню. проходила психотерапию сказали я опасна для себя и для общества, лучше полежать на дневном стационаре но к сожалению на тот момент не было времени. сейчас на данный момент нет финансовой возможности. У постоянные мысли о суицыде, раньше часто резала руки просто для успокоения. то есть душевную боль я заглушаю физической. перестала это делать года 3 назад, но теперь снова хочу это делать. я хочу жить, но с каждой проблемой я возвращаюсь в свое депрессивное состояние, мне трудно держать себя в руках ( от совершения суицыда) боюсь скоро этому придет конец. я не в состоянии бороться в одиночку;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
Мне очень тяжело учиться , всего боюсь особенно учебы и возвращаться на неё . Помню около 2 лет назад я позвонила к бесплатному психологу , я плакала мне было очень плохо я шла по городу сама не знаю куда . Утро того дня началось со звонка мамы , ей сказали что я уже больше месяца не хожу на учебу , тогда я быстро оделась взяла сумку и немного денег , вышла из дома и вызвала такси до остановки которая находилось близко к посадке , и направилась навстречу к железной дороге с мыслями что все ... всем интересно что думают перед суицидом .. а я думала что из-за такого пустяка как моя смерть у машиниста будут проблемы ... смешно даже .. тогда я взяла в палатке алкогольный коктейль , села на спуске к той самой дороге и начала пить смотря на проходящие поезда .. ко мне начались звонки , в особенности от мамы .... потом я позвонила подруге и она позвала к себе по пути к подруге я позвонила психологу , но не смогла выговорится она будто не понимала меня , но не из-за слез .. а потому что сама не была в такой ситуации .. я не решилась прыгнуть под поезд в тот день ... и пошла к подруге, взяли еще алкоголя ... и пошли к реке где ждали её друзья .. там напилась сильно и осталась дома у подруги .. на утро когда вернулась домой моя мать меня начала бить и начала орать на меня ... это был первый случай когда я серьезно задумалась о суициде после было еще попыток 10 не меньше .. с таблетками от которых тошнило или я засыпала .. с вскрытием вен в кровати ... и даже хотела ввести бензин в кровь .. но его так и не нашла в продаже , а на заправке не вариант.. подозрительно и не было специальной емкости . Сейчас я хочу и не хочу жить одновременно , я постоянно сижу дома , зарабатываю небольшую сумму денег через интернет , но маме не нравиться моя работа и она постоянно отправляет меня учиться , где я не хочу учиться и вообще не хочу учиться , у меня есть бизнес план , цель . Не хочу учиться , почему она меня мучает .. если надумаю учиться ведь сама устрою себя в университет , а ей это не скажешь, она орет и обижается , не хочу жить , иногда хочется убить её или себя . меня трясет от слова учеба и от разговоров об учебе . Помогите , что мне делать ? мне 18 лет;1;1;0;0;0;0;1;0;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;0;0;1;0;0;0;0
Здравствуйте. Я опять к Вам. Скажите, за что держаться человеку? Я каждый день тону. Я не могу терпеть свою жизнь. Стала агрессивной. Хотела пнуть мусорку чтобы она к стенке прилипла, не смогла подстрагать карандаш на уроке. А все из-за пустяка. Наша преподавательница разрешила другой группе сидеть на уроке снами, а нас и не спросила. Надо быть такой тупой? мест на всех не хватает, а нам рисовать надо. Почему мы должны смещаться, когда это наш урок. Я говорю все эти глупости Вам, простите. Я трус и не смогла бы сказать это в глаза этим людям. А они так ехидненько как-будто бы так и должно быть. Я была готова взорваться. Вообщем, у меня уже несколько лет суицидальное настроение. начиная с того как меня гнобили в школе. Вот представьте каждый день идешь в школу и знаешь что сегодня над тобой опять будут издеваться. Вся душа в иголках. Мне кажется у меня психическое расстройство. Думаю что учителя знали, но ничего не делали. Да и мало ли кому такое пришлось в жизни испытать. Только я на всю жизнь осталась больная. С тех пор я очень скрытная, у меня были друзья и сейчас есть не более 2х, но к людям я не раскрыта. Я не могу общаться, только претворяюсь, улыбаюсь. А в сердце любви к человеку не имею. Еще меня всегда не устраивает как нас в школе или вузе учат. Иногда бывает скучно, иногда ничему не учат, а просто убивают наше время. Лжецы. Ненавижу. По любому предмету можно так все раскрыть. А мы что получаем. Учусь пол года в вузе. А умом то понимаю что образования почти не получаю. Значит если меня не учат, то я должна учиться сама. Но вот я в лени и унынии. Мне нужно с врачами поработать наверное. Но я в чужом городе, никого не знаю. Да вот и с людьми тяжело общаться. Вся моя жизнь-пустота. Что я беспокоюсь так за эту учебу. И все-таки беспокоюсь. Значит я буду бороться сама. А вдруг я ошибаюсь и мне для счастья не это нужно было. Да, кстати, я старею. Знаете, думаю: вот сейчас я в безделии прожигаю свою жизнь, а ведь я состарюсь и умру. Что я отвечу себе потом об моих ушедших годах? А может время это не ценность? С шести лет я жила без отца. Да мало ли с кем не бывало. Только в детском маленьком сердце всегда чувствовалась сосущая тоска. Я тогда не понимала что меня бросили. Мама часто уезжала на работу. Да я и не считаю что без папы мне было плохо, а я вот какая-то не нормальная выросла. Я всегда всего боюсь. В коллективе меня часто загнобливают. Сейчас я стараюсь не обращать внимание на некоторые издевки. Но я не понимаю почему это происходит со мной. Есть ли на свете еще люди которые живут нормально? А если все больные, несчастные, то зачем же тогда жить среди этих страданий? Не проще ли просто уйти из жизни. За что нас так мучает и обманывает жизнь? Бить их, бить, так чтоб согнулись до земли...Почему везде ложь? Почему неправда? Сколько можно нас обманывать, сколько можно использовать как сосуды для прибыли и сброса нечистот. Знаете, если я выживу, то думаю буду в ярости. А может и нет. Да, суицидальные мысли это у меня. Да, я тот не здоровый идиот. Хм... кстати, вспомнила. Моя мама меня не понимает. По материальному состоянию мы считаемся очень благополучной семьей, но знаете даже то что имеем не умеем использовать правильно. Могли бы жить как люди, а живем ближе к свиньям или не знаю к кому. Ну вот короче не смотря даже на ложное благополучие моя мама меня не понимает. Даже видя мое нехорошее состояние (раньше я закатывала истерики и валялась на полу), она ничего не делает, не просит ни укого помощи или что иное, а просто игнорирует меня, переводит тему, в детстве в таких случаях, когда надо было ехать к бабушке, она мне куколку покупала. Вообщем отмахивается от проблем. А мне от этого еще больше сдохнуть хочется. Что единственный близкий человек меня отметает ложью. Она думает что любит меня. Но разве это любовь??? Она платит за мое обучение в вузе, но если я буду поступать не так как она хочет, то у нее испортится настроение и она будет обращена на меня с гневом и ненавистью. Вообще мне кажется мама мной управлять пытается. У не наверное зависимость. Вот мы люди, все больные. И я тоже ненавижу ее и отца и бабушку. Вот ребенок вырос. Я замечаю в себе дьявольскую ненависть. Но ведь так не должно быть. Почему это случилось в моей жизни? Мне ответ не интересен. Поскольку сейчас я постоянно думаю о смерти. Вот моя душа. Ничего красивого, извините. Надеюсь я не травмировала вас своими воплями. Не думаю что вы можете мне чем-то помочь. Я никогда не верила в психологию. Зачем обманывать людей глупыми убеждениями и тестами. ну так на что надеяться человеку?;1;1;1;0;0;0;1;1;0;0;0;1;0;1;1;1;1;0;1;1;0;0;1;0;1;0;1;0;1;0;1;0;0
Здравствуйте! мне 29 лет. 2 года назад я потерял любимую работу. у меня серьезно заболел отец. в довершение всему от меня ушла жена с которой мы прожили 8 лет. В течении последних 2 лет не могу найти себя. Загораюсь кокой либо идеей и через день сдуваюсь как воздушный шарик. потерял смысл к существованию. радости не приносит ничто. живу прошлым, все время вспоминаю счастливое время когда все было хорошо. Начинать новое не хочу - лень. Проектов в голове много, желание есть, а к дело начинается сдуваюсь. Разочаровался в людях. Друзей настоящих не нажил (как оказалось). Квсе в жизни стало плохо - они потерялись. Суицидальные мысли посещали, но это не выход, я понимаю. Однако мысль о том, то возьму и не проснусь с утра успокаивает. Что делать? Может мне нужно просто кому то выговориться. Я довольно замкнут в отношении своих чувств и переживаний.;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0
Здравствуйте! Не могу понять что со мной, страх, истерика, ужас как только позвонили и пригласили на собеседование на работу, с большим трудом успокаиваюсь и иду (уже пол года не могу найти работу), сегодня после собеседования сообщили что берут. Уже 2 часа у меня истерика и суицидальные мысли, страх, не знаю и не понимаю страх чего именно, пытался разобраться в себе, но не пойму. При этих истериках, постоянно мысли о суициде. Уже месяц пью новопассит. Подскажите что делать и стоит ли дальше вообще что либо предпринимать в борьбе с этим?;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1
Здравствуйте. Меня зовут Антон. Мне 18 лет. Я даже не знаю что вам написать толком. Учусь. Работаю. Есть девушка. И у меня все плохо. Я знаю, что со всеми трудностями справлюсь обязательно. Так или иначе все решится. Но проблема не в жизненных трудностях - проблема во мне самом. Я жутко хочу умереть. Началось это, наверное, с того момента как я болел инфекционным заболеванием из-за которого происходили спазмы легких. После одного приступа, когда я уже просто мечтал задохнуться, потому как панически боялся удушения. Во время этого приступа вроде бы отключился не надолго, а после пробуждения чувствовал эйфорию за которой последовало... не знаю как можно это описать, все становилось более и более безразлично. Мне было 13 или 14. Я стал серьезно планировать самоубийство 2 года назад. Знаю какими препаратами воспользоваться, как все организовать наиболее чисто. Я даже спланировал чтобы моего тела не нашли. Но вместе с этим желанием, я не хочу этого делать, я хочу жить, но не могу больше. Что же мне делать? Я уже все купил и подготовил, но надеюсь меня хоть что-то сможет перебудить.;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;1
здравствуйте , с каждым днем мысли о смерти все сильнее и сильнее , бывает что могу сидеть минут по 20 и думать о том как уйти из жизни , для меня мир это - серная безжизненная масса противно видеть эти улыбки , смех;1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
Здравствуйте, я Ксюша и меня предали. Бросили, как сломанную игрушку. Внутри пустота. Я верила им! Верила им...отдавалась полностью, и в итоге....меня бросили! Распустили слухи, сплетни. На учёбе находиться невозможно. Вокруг злые взгляды, мне страшно... Это было в апреле 2013 года и продолжается до сих пор. Я не раз пыталась сделать с собой что то. Резала руки, чуть не прыгнула с моста. Меня разрывает эта пустота....чтобы забыться я придумала свой игрушечный мир, в котором я счастлива. Жестокая реальность отошла на второй план...но летом поезд сбил моего брата...Его сбил поезд! Это был единственный человек, которому я верила тогда....он ушёл, я оставила свой придуманный мир и вернулась в реальность. С сентября все повторилось. Снова косые взгляды, снова крики в спину,оскорбления и даже драки.... Я в октябре в первый раз попробовала антидепрессанты...они не помогают! Вообще... Я психовала и пила их пачками. Потом все это узнали родители...серьёзный разговор и так далее. Нет, их не волновало то, что эти таблетки -антидепрессанты. Они сказали, что я могу навредить своим почкам! Да я жить не хочу, мне плевать на состояние моих почек! Сон единственное, что меня спасало. Я никуда не выходила из дома. Только школа-аптека-квартира и так изо дня в день. Потом...я встретила его....человека, который вытягивает меня из бездны....но...я не могу доверять ему....а если он такой же, как они!? А если мне будет также больно?! Я даже сейчас готова на себя руки наложить. Надоело. Надоело жить в страхе.... Помогите.... Пожалуйста....;1;1;1;1;1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;1;1;1;1;0;1;0;1;0;1;0;1;0;1
