rep;r1-;r2-;r3-;r4-;r5-;r6-;r7-;r8-;r9-;r10-;r11-;r12-;r13-;r14-;r15-;r16-;r17-;r18-;r19-;r20-;r21-;r22-;r23-;r24-;r25-;r26-;r27-;r28-;r29-;r30-;r31-;r32-;r33-
За мою жизнь произошло достаточно плохих ситуаций, разрывающих мою душу буквально на маленькие кусочки, что уже хочется умиротворения . Я устала что-то чувствовать, я не хочу испытывать любые чувства, будь то радость, счастье, боль и горе . Я уже просто не могу находится в этом мире. Я отпускаю все с благодарностью за те моменты которые со мной происходили в течении жизни и готова с ней попрощаться …;1;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Как, проживая в РФ, завершить добровольно жизнь, если не имеются денежные средства, чтобы сделать эвтаназию заграницей, и являешься подростком, а родитель против?;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Не хочется жить,все жизненные трудности приводят к этим мыслям,очень больно. Не могу никому довериться и выговорить все. ;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Здравствуйте,меня зовут Алена я очень запуталась я не знаю, что мне делать. Я хочу покончить жизнь самоубийством другого выхода я не вижу. Я хочу что все закончилось. Я устала от унижений со строительством родителей социума.;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0
"Здравствуйте. Я покажусь малолеткой, так как мне только 11 лет, но я выговлрюсь. Мне, наверно, ещё с давнего времени нужна помощь, но пишу только сейчас. Меня посещают мысли о суициде ещё с февраля 2022. Но если тогда все было более менее лучше, то сейчас даже сказать не знаю что. У меня нету смысла жизни. Я не могу воспринять слова ""смысл жизни"". Мне кажется, в жизни вообще нету смысла. Примерно с середины сентября я резала руки и ноги любым лезвие что находила. Я хотела привлечь внимание людей, это был такой крик о помощи. Я не хочу рассказывать родителям. Особенно отцу, я боюсь его реакции. Мне плохо морально, ведь мне кажется что люди не хотят со мной общаться, из за каждой мелочи мне хочется умереть. Я могу задавать себе вопросы: ""что будет после смерти, после неё что то есть, верно?"" или ""что будет, если я умру, как отреагируют люди?"". У меня была попытка вскрыть вены. Но я слаба. Я лишь нанесла около 100 порезов на предплечье и примерно столько же на плече. Меня бесили слова: ""дипрессия в 0 лет?"". Мне реально плохо. Мне кажется я хуже всех, я заслуживаю умереть. Так же у меня часто бывает неконтролируемая агрессия и проблемы со сном. Не сняться в основном кошмары или я могу не спать несколько дней просто глядя в потолок. Я не могу, сказать что я утратила весь интерес жизни, мне нравиться рисовать и читать. Это единственное мои хобби. Но я не знаю почему я продолжаю жить, наверно, просто узнать что будет завтра. Надеюсь хоть кто то поймёт мои слова, а не обесценит.";1;1;1;1;1;0;1;1;0;1;0;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0
я хочу убить себя.я ненавижу своих родственников.этим поступком я в первую очередь хочу сделать больно им. и наконец избавить себя от мучений;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
у меня нет желания жить,оно не настолько огромное,но такое ощущение что выхода нет,на это много чего влияет, например что родители не понимают меня,несмотря на то что мне комфортно в чем то, они будут доказывать обратное, не скажут что в чем то я хороша, а в чем то нужно еще поучиться, они просто указывают на мои недостатки,также еще очень давно я внушила себе что из за каких либо проблем с кожей все будут относиться ко мне отрицательно, и теперь я не могу с кем то открыто общаться,ко мне теряют интерес,как бы я ни старалась заставить себя, у меня ничего не выходит, я чувствую себя некомфортно в обществе, всегда пытаюсь как-либо прикрыть какую то часть себя;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
Аххах. через сколько человек умрет если вскрыть вены на запястье, или же вскрыть артерию на шее? Хотелось бы срочно. Аххах;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
я хочу умереть. я больше не справляюсь. мне 17, это начало зарождаться еще год назад, но было не таких болезненным. я думала, что это все возраст и это пройдёт, но я слишком устала. я ничего не хочу кроме смерти. селфхарм уже давно не успокаивает, а стал, разве что, привычкой. у меня есть близкая подруга, она живет в другом городе. я ей очень благодарна за всё, что она мне дает, за всю поддержку. но я так больше не могу. я не могу терпеть себя. я ничего не умею, у меня нет хобби, я потерялась. у меня была надежда, что все наладится. но сил больше нет. денег на психологическую помощь у меня тоже нет. прошу, помогите мне.;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
Здравствуйте. Я разрываюсь между желанием жить и желанием умереть и побыстрее. Осенью я набрала микрозаймов и не помню об этом совсем, сейчас прохожу банкротство так как не в состоянии оплатить. Из-за постоянных звонков родителям и угрожающих писем от меня отвернулась семья, сегодня ко мне пришли участковые, так как на меня написали заявление о мошенничестве. Я держалась изо всех сил, но теперь не знаю что делать, меня гложит истерика и я очень хочу покончить с собой, но понимаю, что это ничего не исправит. Запись к психиатру только до 31.01 и мне кажется, что я сдамся раньше. Можно ли как-то подавить суицидальные мысли или все так и закончится?;1;1;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0
Здравствуйте! Меня мучают суицидальные мысли. Когда я напрягаюсь над рабочей задачей, которую не могу сделать, я желаю себе смерти, чтобы она облегчила страдания. Что мне делать?;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
В последнее время чувствую себя одиноко, практически перестал общаться с друзьями и близкими, личные отношения есть, но разваливаются, из-за моей апатии ко всему, все занятия и работа и хобби, делаются на автомате и не приносят эмоций, ничего не радует, девушка не понимает меня, как и все остальные, говорят просто не грусти, а недавно стал периодически думать о суициде, ходил к психотерапевтам на беседы, ничего не помогает, пью антидепрессанты.;1;1;0;1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
"Мне 20 лет. У меня гендерная дисфория, я не люблю себя, свою внешность. Каждый новый день начинается с мыслей: ""Ну и зачем я проснулся?.."" В октябре-ноябре ходил к разным психологам с проблемами самооценки, селфхарма, суицидальных мыслей. Никто не помог. Обратился к психиатру. Мне поставили диагноз ""рекуррентная лёгкая депрессия"", прописали антидепрессанты, которые я не стал пить (испугался побочек). У меня нет близких друзей, близких отношений с мамой, всё держу в себе, скрываюсь за маской весельчака. Я ненавижу себя и свои странные желания и влечения. Я возбуждаюсь, когда меня унижают мужчины. Многие из них проводят со мной сессии финансового доминирования с унижением меня. Я им перевожу деньги по их приказу. Был буллинг в школе в форме игнора.... Со мной никто не общался, считали странным и старались избегать. Это всё из-за моей ориентации, которую я осознал как раз в школьные годы
";1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0
Здравствуйте хочу покончить с собой;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
с каждым днем у меня появляется еще большая ненависть к себе. я ночами делаю домашнее задание, чтобы учитель поставил мне плохую оценку.. меня травят в школе, потому что я заикаюсь из-за детской травмы.. я хочу умереть. я пытаюсь из-за всех сил справиться с этим, но у меня не получается.. если я получаю плохую оценку, то моя мать всегда кричит на меня из-за этого.. помогите мне, пожалуйста.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;1;0;1;0;1;0;0;0;0
"мой парень ушел в армию погода назад, все было относительно хорошо.

недавно он ошарашил меня новостью, что хочет подписать контракт и остатся жить в Москве. после моей истерики 2 дня от него ни ответа не привета 

он вылил на меня кучу грязи, я смирилась с контрактом. но тут я узнаю что он улыбаясь мне и говоря что другие не интересны общался с бывшей с осени как друзья и ничего больше. Я не хочу его терять но не знаю как я его прощу, и жизнь Я без него не вижу. Я просто хочу исчезнуть с этого мира";1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0
"Здравствуйте. Я устала пытаться найти смысл и цель в жизни. Я пробовала работать на разных работах, пыталась найти хобби, но после каждой попытки я чувствовала лишь бОльшую боль и разочарование в себе. Я не способна чем-либо увлечься, не могу найти цель в жизни. Ни чем не могу принести пользу миру. Поэтому мои мысли о самоубийстве встречают всë меньше и меньше препятствий на своëм пути. Я в замкнутом круге из попыток справиться с этим, неудачей и непрерывно растущем от этого чувством вины. Много читаю о преодолении этого, но ни один совет не могу применить к себе, они все о каком-то абстрактном человеке. Пишут например ""осознайте свою ценность"", но в том и проблема, что я убеждена что никакой ценности как человек не представляю. Подскажите пожалуйста, как найти цель, ради которой будут силы продолжать жить? Где взять силы на продолжение поиска этой цели?";1;1;1;1;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0
"Я девушка мне 19 лет, не так давно я переехала и поступила в университет. И с этого момента я подавлена у меня нет больше сил, я ненавижу себя, я реву ежедневно в течении полу года, проблемы с учебой, с семьей, с собой. Я теряю свое будущее. Я сама усугубляю ситуацию с учебой, хотя мне безумно нравится учиться, просто нет сил на это. Я обожаю свою семью, но мой отец фанатик, пытающийся каждый раз превознести себя и меня это выводит, мать постоянно залазит под шкуру и пытается показать, что она все знает, но на деле это не так. Семья меня не поддерживает, только обвиняет, что я тупая, что я сама придумала, что мне плохо, чтоб на меня обратили внимания. Я перестала со всеми общаться, мне никто не нужен, у меня больше нет друзей. Я живу с сестрой, за которой приходится ходить, как за ребенком, ибо в 18 лет она по другому не умеет. Мне приходится каждый день ухаживать за ней, она же даже в аптеку не сходит, когда мне плохо, ибо ей лень. Здоровье у меня тоже так себе, у меня астма, больное сердце, ринит, проблемы с почками, аллергии на все и многие другое. Я больше не имею интереса к жизни, каждый год она все хуже и хуже. Я сделала выводы, что как только у меня начался подростковый возраст(11 лет) больше не было хорошо, сначала первая не взаимная любовь, 5 лет мучений, 2 изнасилования, постоянные измены со стороны партнеров, было даже такое, что я чуть не вышла замуж пол года назад, но меня предали, не интерес к остальным людям, меня отвергает семья, нет друзей, я никому не нужна. Сейчас я встречаюсь с парнем из-за жалости, не могу его бросить, хоть мы и постоянно ругаемся.  Егэ очень сильно подкосило меня, мне казалось лучше умереть, но не быть в этом состоянии.Я ненавижу уборку, но я зациклена на ней, меня тревожит, даже пыль. Я очень тревожная, я постоянно проверяю закрыта ли дверь, выключен ли газ, плюсом ко всему я не могу ничего делать, если время на часах не ровное. Я думаю у меня есть расстройства пищевого поведения, раньше я зациклена на весе, раньше даже сидела на мочегонных, пока не начала постоянно падать в обмороки. У меня бывает два состояния все плохо или все еще хуже, я перфекционист. Я не хочу умереть, но я постоянно думаю о самоубийстве. Суицидальные мысли у меня присутствуют тоже уже лет 7, я даже резала лезвием руку, тушила об себя сигареты, пыталась ввести воздух в вену лет  5 назад, но никогда не доводила дело до конца, я ходила к психологу 2 года назад, но не раскрылась, даже на процентов 30, сейчас я думаю обратиться к психиатру. Что вы мне посоветуете?
";1;1;1;1;0;0;1;0;0;1;0;0;1;1;1;1;0;0;0;1;1;1;1;0;1;1;1;1;1;1;0;1;1
здравствуйте. я никак не думаю, что мне поможет то, что я сейчас делаю, но все же интересно узнать мнение других. я устала жить, каждый день приходя домой после всех дел я просто не могу ничего сделать, у меня просто нет желания что-либо делать, моя жизнь всегда была полна проблем , неприятностей, ссор , оскорблений, также, в детстве у меня осталась серьезная психологическая травма, мои родители постоянно ссорились, дрались, кричали, меня заствляли принимать в этом участие, меня избивали, мои родители пили.жаль осознавать, что у многих детей есть такие проблемы сейчас. последние 2 года я начала задумываться о совсем странных и пугающих вещах, тема селфхарма, суицида, мазохизма , я не понимаю почему я стала такой... в детстве я даже и не думала , что когда нибудь задумаюсь о способах самоубийства. я причиняю себе боль. разными способами. не могу это контролировать, но когда я стала ходить на плавание уже не так часто это делала, лишь потому, что это могут увидеть. также, у меня рпп. я постоянно за все себя виню и ненавижу всем сердцем, за свои мысли, действия, решения, внешность.своим близким людям я никогда не расскажу своих проблем , даже , если они меня поддержат, ведь любому человеку на этой планете никогда искренне не было дела до чужих проблем, все просто притворяются и лгут, даже , если и существуют такие люди , то я не хочу никого озадачивать и обременять своими проблемами . не знаю, зачем я решила сюда написать. я просто хотела посмотреть по подробнее способы самоубийства, но в очередной раз интернет мне выдал это, подумала , почему бы и не написать. повторяюсь .я не думаю, что вы мне чем то поможете , но хотелось бы услышать ваше мнение.;1;1;0;1;1;0;1;1;0;1;0;0;0;0;0;1;1;0;0;1;1;1;1;0;1;0;1;0;1;0;0;1;0
Здравствуйте. Последнее время посещают мысли, что проще что-то сделать с собой, чем дальше жить.. Не знаю зачем пишу, но сейчас особенно остро чувствую это. Кажется, что никого нет рядом кто поймёт или скажет как выбраться из этого состояния. Я очень устала и думаю, что если выйти с балкона или прыгнуть под машину, то всё это сразу закончится и всём вокруг станет легче, а главное мне, хотя понимаю, что это не так и вообще хочу жить, хочу посмотреть мир, но только не сейчас без всех проблем. У меня третий год один сплошной стресс и я уже не справляюсь... Три года назад у мамы диагностировали рак на 3 стадии, это было шоком, потом было сложное длительное лечение с большими денежными вложениями с моей стороны, получили ремиссию. После проведение мамы стало меняться, сложно и долго всё описывать, но это были сплошные эмоциональные качели на протяжении длительного времени, которые закончились попыткой суицида и отправлением в психиатрическую больницу. Это тоже был сильный стресс, потому что мама живут с отчимом отдельно загородом, а отчим не особо брал на себя роль главного и с самого начала - с диагноза рак роль главного в решении всех проблем была у меня. У мамы были несколько месяцев лечения в больнице от депрессии, с регулярными поездками и посещениями с моей стороны, поддерживала отца, потом выписка в адекватном состоянии и отказы от наблюдения психиатра, самостоятельной отменой таблеток, скандалами, манипуляциями и уходами в лес со стороны мамы и каждый раз это решалось тем, что отец писал мне, а я срывалась и приезжала, или находила деньги и что-то покупала, разговаривала и всячески старалась урегулировать ситуацию, и успокаивала и отчима и маму, и мне всё это очень сложно давалось. Я сама простой человек, живу кое как, на работе дела тоже ухудшились, смена руководства, неадекватные требования, да и сама работа связана со стрессом, денег вечно не хватает, всё как у людей. Сначала искала поддержку в подруге и молодом человеке, но постепенно стала чувствовать себя обузой, хотя это и понятно, кому интересно слушать всё эти мелодрамы.. Последнее время ещё и с молодым человеком дела ухудшились, точнее он не считает, что есть какие-то проблемы, а я замечаю, как ему не хочется со мной говорить и даже не интересно это, куда-то сходить вместе тоже не видит смысла, стал обидно шутить в мою сторону и проявлять без интерес к моим делам, хотя поговорить об этом тоже отказывается. Сейчас вот как раз поссорились ещё и с ним, точнее он очень обидел своими словами, но считает, что это я виновата, что обиделась, потому что это глупо, и не понимает что такого он сказал, что меня задело. И последний скандал у родителей случился полторы недели назад, когда мама решила, что отчим ужасный человек и что за всё 17 лет с ним не было ни одного хорошего дня и это он над ней издевается и ушла ночью через лес без денег в сторону знакомой, а когда я её просила вернуться домой и успокоиться всячески сказала что я тоже тиран и делаю ей больно. Узнала я об этом потому что отец написал, что мама опять психанула и я стала с ними по очереди созваниваться, спустя два часа, когда я сказала отцу ехать за мамой он её нашёл и они вместе поехали домой. После этого скорее всего у меня была паническая атака или не знаю что это, но было очень плохо и страшно, меня трясло, было тяжело дышать и я не могла успокоиться. И я поняла что это мой пик и я дальше так не могу, что меня никто не поймёт и не поможет и что из этого состояния уже надо выбираться, а то страшно. Я пыталась попасть на приём психолога в поликлинику, но там врач в отпуске, и ещё полторы недели приёма не будет, а на платного у меня нету денег. И я просто хочу жить своей жизнью, ходить на танцы, готовить кушать, гулять, изучать английский, увидеть другие страны, но последний месяц, может полтора, у меня просто нет сил и желания делать что-либо прямо сейчас. Тоесть я хотела бы что-то делать, но просто не могу. У меня проблемы со сном, не могу заснуть, просто лежу и не заснуть часов до 2-3х обычно, иногда до 5. На работу вставать просто невыносимо, после работы просто прихожу и лежу, часто плачу, на выходных вообще не могу заставить себя встать с кровати, иногда немытая посуда и мусор стоит недели две. Я очень дотошная до чистоты и меня это очень тревожит, я лежу и плачу, потому что мне противно от того, что в доме грязно, но я не могу заставить себя встать и сделать хоть что-то, даже элементарно помыться.... И молодой человек говорит вставай, не грусти, надо что-то делать - а от этого только хуже, кажется, что он издевается и хочет меня довести, потому что я не притворяюсь и мне самой от себя противно, но я не могу что-то сделать, просто не могу... Эту неделю состояние ещё хуже, такое чувство, что ничего не чувствую, ни радости, ни грусти, внутри какая-то пустота в перемешку с обидой, те вещи, которые радовали не вызывают сейчас никаких эмоций, я просто не представляю как жить дальше и что сделать, чтобы стало легче... Я боюсь что у меня уже какое-то психическое отклонение или что это?... Я верю что дальше всё будет лучше, но этого промежутка между сейчас и дальше как будто не существует или он никогда не наступит, или я не знаю уже можно ли к нему прийти. Сейчас каждый день как будто есть только это ужасно и всё. После последнего общения с родителями я поняла что не могу пока их поддержать, потому что не могу собраться сама, и не общалась с ними, но чувствую себя от этого тоже плохо, потому что они как маленькие дети и если их не контролировать, то всё обязательно пойдёт плохо, причём быстрее, чем если контролировать. Кажется что я стала родителем своим родителям, своему парню, кошке, но я не хочу этого, хочу чтобы от меня ничего не зависело и никто ничего не просил, а наоборот чтобы у меня хоть где-то была опора. Раньше получалось убеждать себя что я себе опора, но сейчас..... Я превратилась в какой-то ужас и не знаю зачем жить так... Сейчас думала что будет если выйти на балкон и перешагнуть, хотя такие мысли очень пугают, расплакалась от слабости и никчемности, почитала в интернете, что нужно поговорить с кем-то- думала это будет молодой человек, но он лёг спать и его не особо волнует, что я молча и переодически плача сижу 4 часа на кухне, нашла телефон психологической помощи, вышла на балкон покурить, решилась позвонить, но он не работал, стало смешно, что даже спрыгнуть или поговорить с кем-то не могу. Вернулась И вот нашла письменную форму.... Наверное мне нужен совет что делать чтобы не совершить безвозратную ошибку, потому что я больше вариантов не вижу....;1;1;0;1;0;0;1;1;0;1;0;0;1;0;0;0;1;0;1;1;1;1;1;0;1;0;1;0;0;0;1;0;1
"Добрый день! Не смогла дозвониться по телефону, так как сотовый оператор не пропускает городские номера, другого способа дозвониться нет, поэтому решила написать здесь. Я писала обращение к психологу через личный кабинет, но мне там несколько дней никто не отвечает...

У меня биполярное аффективное расстройство. Оно мешает мне жить. Мы подбираем с психиатром разные лекарства, но пока я не чувствую эффекта ни от какой из комбинаций. Моя жизнь слишком бессмысленна, её лучше закончить. Не хочу жить как-то приспосабливаясь к болезни, а полноценно. А если полноценно не получится, то и смысла жить нет, чем «хоть как-то». Сейчас состояние депрессии, что логично, опираясь на эмоциональный фон моего повествования. Я даже чувствую, что от бессонницы длиной в два года я уже начала деградировать и не понимать, что происходит, постоянно тревога и паника, я не могу нормально работать на новой работе. Продуктивность падает и значит, что и денег нет за мой труд. Я глупа и безнадёжна, стыдно даже перед коллегами за то, что туплю и не могу ни с чем справиться. Нет возможности разбираться со своими проблемами с психотерапевтом, потому что это затратно по деньгам, а у меня их нет. Никто материально помочь не может, поэтому и смысла не вижу жить дальше. ";1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
Здравствуйте.У меня недавно началась проблема.Меня беспричино тянет выпрыгнуть в окно.Прям грудь сжимает и тянет к окну.В семье все хорошо.Есть друзья.Занимаюсь любимым делом.Но меня постоянно приследуют дурные и ужасные мысли.Вот сейчас меня начинает сильно трясти тянет к окну.Я не знаю что это.Как мне с этим бороться.А если я не выдержу?Я боюсь..Помогите.;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Что делать если никому не нужна и хочется умереть?;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Здравствуйте, я уже долгое время рассуждаю над своей смертью, думаю что так мне будет лучше. Единственное что меня держит на этом свете моя кошка и некоторые дела которые нереально выполнить в короткий срок. Я хочу купить большое количество таблеток, но мне мешают выше написанные вещи и страх что я выживу и меня отругают или даже боюсь смерти, но так продолжаться не может. В семье вечно доводят до слёз, в школе у меня такая нагрузка. Мои проблемы можно описать как проблемы обычного забитого школьника, но с этим я не знаю как бороться, мне не плмуг разговоры, а к психологу я боюсь идти. Неизвестный человек спрашивает о твоей жизн, а ты рассказываешь о таких никчёмных проблемах. Я постоянно в истериках, боюсь звонить на телефон доверия, у меня вечный стресс и страх, у меня подозрения что психологические проблемы медленно перерастают в физические. Мне страшно от своих мыслей о том что моя мама останется одна, что мой брат будет один, но я так не могу. Я буквально в истерике пока пишу об этом.;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0
Мне тяжело жить, все разом накинулось на меня, холод любимого человека, который ранее во мне души не чаял, пьющая мать, оскорбляет меня за то, что я слабая, немощная, хочет, чтобы я перестала пить антидепрессанты(я наблюдаюсь у психиатра с тревожно-депрессивным расстройством), родственники хотят, чтобы я работала(не могу этого делать в силу возраста и ограничений по здоровью), я чувствую что меня никто не понимает и не слышит, я хочу, чтобы меня любили, но когда я пытаюсь донести свои мысли до близких меня не слушают. Я не вижу смысла жить одинокой и нелюбимой, я хочу чтобы это все кончилось, но не хватает сил умереть;1;1;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;0;0;1;0;0;0
Я не хочу жить... Что делать? Каждый вечер засыпаю и надеюсь что не проснусь, и зачем-то просыпаюсь .. Я не вижу выхода, не вижу смысла;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Хочу покончить с собой, устала не могу….. от мужа нет понимания, одни упреки и обвинения, дочь он настраивает против меня! Нет лёгкости, во внешности сплошные комплексы! Муж постоянно пристаёт, а мне самой от себя противно, он обижается, что я не хочу! А когда я делюсь своим состоянием, он говорит это всё фигня, ты сама себе это внушила и т.п. вещи! Мне не с кем поделиться даже тем, что у меня на душе! Раньше муж был мне самым близким человеком и другом, но когда я ему начала открывать свои страхи, я поняла что ему всё равно! Он первый кто кинет в меня камень! У меня нет любимого дела! Я не состоялась как мама! Как жена! Как успешный человек! Я раньше была счастливой и жизнерадостной, я любила фотографироваться, я любила с людьми общаться, у меня была куча планов и идей на жизнь! Сейчас же я хочу от всех закрыться! Не могу правда……

";1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;1;0;1;1;1;0;0;0;0;0;0
Меня почти ничего не радует, мне тяжело дается общение, тяжело даются эмоции, а если они есть это злость и грусть, я всегда уставший, жизнь сама по себе не прельщает. Причем у меня семья, работа все есть. Закончившийся фильм может выбить меня из колеи, и нападет апатия. я часто задумываюсь о суициде, не потому что меня не любят или что то доказать, а потому что я устал в целом от всего, от людей от коммуникации, они приносят только боль и утрату. Я теряюсь я не понимаю что делать. Я уже не впервой гуглю как уйти тихо. В детстве уже были попытки.;1;1;0;0;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"В моей жизни произошла не очень хорошая ситуация, которая меня очень сильно расстроила и разбила. Мне не хочется жить я плачу, задыхаюсь, не могу успокоиться уже 3 час. Мысли каким образом себя убить и в то же время понимание что себе надо помочь но я не знаю как. Мне ничего не помогает 
";1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Как себя убить безболезненно?;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"В последнее время я тону в суицидальных мыслях. Мои мысли будто сами во всех подробностях от подготовки до похорон складывают картинки суицида. Иногда меня зацикливат, как я беру нож и глубоко-глубоко, со всей силы в самое сердце. И оно наконец перестаёт биться, наконец боль заканчивается. Я не могу справиться с этим, я не вижу выхода. Я так долго старалась и так долго боролась. Я всегда... Всегда видела во всём выход, но я устала от этой невыносимой боли. Я не знаю, что мне делать.

Я, вроде, не маленькая, мне уже 21. Но я живу с родителями и у меня ощущение, что наши с ними отношения это постоянное бесконечное моральное изнасилование. Они позволяют себе срываться на меня, постоянно орут, манипулируют, шантажируют, наказывают. А мне... 21 и я не понимаю, почему мы не можем поговорить, обсудить всё и о каких наказаниях в таком возрасте идёт речь? 

Есть причины, по которым я не могу съехать. Но даже когда я съеду, я... Я бы хотела, чтобы у меня были мама и папа, но совсем недавно поняла, что имея полную семью, у меня никогда их не было. 

Они постоянно меня оскорбляют, постоянно без конца орут и твердят о том, что я неудачница, что я толстая (и это порывает и дальше заедать стресс. Я не могу с этим справиться). Очень глубокие шрамы на мне оставили ситуации, когда он или она чуть не придушили меня. Они говорят, что это ничего страшного, что со мной всё было бы в порядке и никто не сжимал руку сильно, но ярость, которая горела в глазах отца говорила совсем о другом. Тогда его оттащила мать. Я помню как убегала от него, лишь бы он не ударил. Он не избивал до синяков и не каждый день, но я очень его боюсь и это оставило глубокий след на мне. Когда я пытаюсь с ним поговорить, меня начинает трясти со страху. 

Мы часто ругаемся на бытовой почве, но у меня нет сил... Честно, иногда нет сил встать с кровати, мне тяжело убираться, тяжело даже голову помыть, а они все зовут это ленью, ведь я не могу уставать, я все время ничего не делаю. Но я буквально каждый день пытаюсь хоть немного оправиться об этого, чтобы жить дальше. 

Мне тяжело от того, что меня никто не слышит и не слушает. У меня хорошие друзья, но я так отчаянно хочу, чтобы родители меня услышали и я раз за разом уже много лет пытаюсь сделать так чтобы меня услышали. Это безумие. Я не могу остановиться и я... Просто в отчаянии. Мне так больно. Мне 21, но мне так нужно понимание и любовь мамы и папы. Они же живы, живы. Почему все так? Почему я не могу это изменить. Почему они не понимают как сильно, как много боли они мне причиняют? Всё ведь кончится, если я решусь на то, чтобы лишить себя жизни, да? ";1;1;1;0;0;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;1;1;0;1;0;1;0;1;0;0;1;1
