rep;r1-;r2-;r3-;r4-;r5-;r6-;r7-;r8-;r9-;r10-;r11-;r12-;r13-;r14-;r15-;r16-;r17-;r18-;r19-;r20-;r21-;r22-;r23-;r24-;r25-;r26-;r27-;r28-;r29-;r30-;r31-;r32-;r33-
"Здесь беда в том что ты встречаешься не с реальной, конкретной, живой девушкой, с её мировоззрением, а с некой воображаемой, придуманой тобой моделью девушки, в лучшем случае, среднестатистической. А это большая разница. 
Ты предъявляешь к себе требования от имени девушки, сам предъявляешь, сам им не соответствуешь и сам от этого страдаешь. Такое вот мучительное самообслуживание получается. А девушке в этой системе действительно места нет.
А ведь это действительно так :27: Я привык оценивать насколько девушка соответствует моему образу, а не мне самому и перестал различать эти два понятия. Спасибо, что открыли мне глаза!
Я голову готов был отдать на отсечение, что он никогда не женится - шансов ни малейших. И, представь, женился 
Причём на здоровой, умной, хорошей девушке.
Видимо чудеса в жизни случаются и это замечательно  :ulibka: 
- Что в твоём понимании ""самореализация"", ""полноценность""? - Если только деньги, карьера и машина, - то возникает много вопросов.
Не совсем, но материальное благополучие тоже играет роль. У меня есть стремление быть пусть не первым, но одним из лучших. Не только в материальном плане, но вообще во всём. Столько раз оказывался в неудачниках, что просто надоело всё это терпеть. 
Из-за денег я очень копмлексую. Быть может потому, что изначально я родился в обеспеченной семье, а потом семья растеряла всё материальное благополучие. И в школе учился, где одни из самых ""золотых"" детей нашего города. Но от этих комплексов я буду избавляться путём достижения своих целей. Это меня дае подстёгивает на лучший результат.
В принципе у меня осталась ещё одна важная проблема. 
Это трусость. Дело в том, что несколько лет назад ночью я возвращался домой из клуба. Встретил трёх братков, которые вломили мне по самое нихачу(я их не знал, это были типичные гопы). Я две ночи спать нормально не мог, меня колотило и постоянно прокручивались сцены той встречи. Это очень сильно подорвало мою уверенность в себе. Я начал тренироваться, но это лишь немного вернуло уверенность. Разумом понимаю, что мои навыки не помогут против троих человек (если я конечно не стану Чаком Норисом). И страх что в любой момент со мной может подобное случится до сих пор не совсем отпустил меня. Если решить ещё эту проблему, то всё должно нормализоваться в моей жизни.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;1;0;1;0;1;0;0
Задетое чувство собственного достоинства. Потому и две ночи спать не мог, хотелось взять нож и идти резать этих ублюдков. По морде получить не боюсь, боюсь оказаться проигравшим. Раньше жил и думал что такое может произойти с кем угодно, но только не со мной. Всегда считал, что дам отпор. Но всё поменялось... Став жертвой я реально начал задумываться о приобретении мощного оружия.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Это склонность к супергеройству скорее всего от желания понравится той самой. Но после слов ""А любить действительно не за что. Любят не ""за что-то"" - ""Люблю милого за ласку, за весёлый разговор, за походку и за глазки и за то, что комбайнёр""
(тогда это уже не любовь, а коммерция), а просто так. А то и ""вопреки""."" осознал, что не нужно так переживать. Не знаю временно это или нет, но мне стало гораздо лучше, ушли переживания и боль. Наконец-то могу спокойно смотреть на незнакомых девушек без некого стеснения (раньше не любил смотреть в глаза девушкам, из-за того, что считал себя недостаточно достойным). Огромное спасибо, что не обошли стороной мои проблемы, а выслушали, поддержали и дали нужные советы. Я очень благодарен, что вывели меня на верную дорожку. Дальше думаю сам справлюсь. Могу я чем-либо отплатить?";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Здравствуйте. Хотела бы обратиться к вам за консультацией. Вот уже в течение 3-х лет я страдаю депрессией после того, как меня предал самый близкий человек. У меня нет ни подруг, ни друзей, да и общаться с людьми зачастую нет желания. С тех пор, как меня предали, я уже никому не верю. Все это угнетает меня и зачастую наводит мысли о бессмысленности моего существования. Помимо депрессии я страдаю также множеством фобий, хроническим тревожным расстройством, из-за чего я могу неделями не выходить из дома, чтобы никого не видеть и ни с кем не контактировать. Дошло до того, что мой круг общения ограничивается лишь общением с самой собой. Навязчивые мысли об этом человеке не дают мне покоя, это стало уже своеобразным ритуалом. Я ничего не могу с собой поделать. 3 года - большой срок, и если мне до сих пор не удалось его забыть, возможно, я никогда его не забуду и не начну жить полноценной жизнью... До того, как он меня бросил, я была социально активной: училась, работала, где только не побывала. А потом жизни не стало... И главное, в моей жизни не появилось никакого другого человека, кто бы смог заполнить пустоту в моем сердце. Вокруг нет никого, лишь подлость и предательство, а уж этого в моей жизни и так довольно. Иногда возникают просветления, однако это длится недолго. Депрессия сильнее меня. Не знаю как быть...;0;0;1;1;0;0;1;1;0;1;0;0;0;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0
Эх . .. Даже не знаю что писать ... Мне хочется вены порезать ... Я понимаю что я сделаю хуже себе и своим близким , но мне надоело терпеть это все , видеть счастье других людей , как они рады своей жизни ... Мне просто очень плохо ... ... ... Мне только 15 лет , а я уже хочу умереть ... :-( ... 8-( ...;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Не хочу об этом говорить , да я уже смирился с этим ... Но у меня теперь другая проблема , нет смысла дальше жить ... Да знаю что смысл жить чтобы жить , но я не хочу так жить , пытался чем нибудь заняться , держусь несколько дней , вроде все хорошо ... Потом как бац ! Все надоедает , бесит ... Блин ... Как мне все надоело ...;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Здравствуйте!Мне 29 лет, уже больше 2 лет хочу умереть,но при этом не хочу причинять боль близким(маме и мужу), хотя уже понимаю, что в этой ситуации они думают о себе (боязнь временной боли, после которой наступит облегчение для всех). В принципе, я рассчитываю на то, что разговаривая с ними об этом, я даю им возможность переживать это уже сейчас, а когда я уйду им по любому будет легче, чем если бы это случилось внезапно.
Уже 2 года я практически не выхожу на улицу, порвала все контакты с внешним миром, разумеется, кроме мамы и мужа. Я не могу и не хочу общаться с другими людьми и совершенно не страдаю от этого, но зато я очень страдаю от общества себя самой, Мое эго и тупость, давят на меня и я не могу так больше жить, не могу преодолеть свои реакции, программы в своем подсознании, которые тут же вылезают при малейшем столкновении с внешним миром, моя воля как будто парализована. Правда теперь мои обиды не направленны ни на кого конкретно, разве только на себя, я больше не виню людей - они поступают так как должны, не виню обстоятельства - каждый человек сам несет ответственность за все, что происходит в его жизни. Все эти чувствования всего лишь порождения моего больного эго, но я не знаю что делать чтобы не ощущать себя обиженной, тупой, бесполезной, никчемной, бессмысленной, слабой. Я понимаю, что я - целый мир, очень тяжелый, мрачный, безнадежный и полный отчаянья мир, и я сама творю его, но у меня нет ресурсов, сил изменить его. Все дело в моем восприятии,но как изменить его? только уничтожив свое эго и избавляясь вообще от всего человеческого (не верю, что даже самые благородные поступки продиктованы чем то другим, если речь конечно не идет о святых и других подобных людях), но на это я тоже не способна. Человеческие существа склонны впадать в иллюзии, и кто то может жить эффективно так (наверное все зависит от иллюзии), кто то может менять их в зависимости от обстоятельств, но смерть - это, в любом случае, конец всех иллюзий, и хотя я, вероятно, впала в одну из них,у меня чувство, что я давно уже умерла и все мои иллюзии тоже - я слаба и это факт, такие как я не должны выживать в природе, они не могут быть эффективными в социуме и не могут принести здорового потомства.
Очень долго исследовала себя на демонстративность. Может я хочу просто привлечь к себе внимание?Хочу чтобы меня поняли?но зачем мне это, не нашла. Если на меня обратят внимание - мне нечего дать,сказать,по крайней мере,ничего нового; если меня поймут - это ничего не изменит в моей жизни, не сделает меня сильнее.
Так же очень долго меня сдерживал религиозный аспект, но со временем и он разрешился. Все человечество совершает медленное самоубийство, уничтожая свою среду обитания, ведя войны между собой, манипулируя сознанием миллионов.
Практически ни один самоубийца не хочет умирать, он хочет прекратить свои страдания - я это тоже понимаю, но если по другому не получается, то почему бы не использовать смерть как метод для этого,тем более, что рано или поздно с ней придется столкнуться каждому, и когда человек не сам делает выбор умереть, то, как правило, он не готов.
Возможно, Вы посоветуйте мне обратиться к врачу,но диагноз депрессия мне поставили уже 2 года назад, прописали амитриптилин, кроме лишних 15 кг, это ничего не принесло.
Я честно, пыталась сделать все,что могла, чтобы как то почувствовать вкус к жизни. 
Попыталась недавно устроиться на работу, но опыт только в торговле от которой меня воротит, а образование незаконченное высшее без опыта, да и вообще кому нужен абсолютно не коммуникабельный работник, который не может и не хочет ни с кем общаться.
Возможно,все написанное слишком сумбурно,но как думалось,так и писалось. Я не вижу причин для себя жить. И как бы не протестовали мои родные, им конечно же станет станет легче, потому что я паразит, который не может ничего делать и существует за счет других, именно существует, не живет. И самое ужасное, что я понимаю - никто мне не может помочь, ни один врач, ни одно лекарство, только я сама, но у меня нет больше ни сил, ни энергии, ни желания.";1;1;1;1;1;0;1;1;1;1;1;0;1;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0
"дравствуйте!Спасибо Вам, что тратите на меня Свое время.
Дмитрий писал(а):Вы много думали над своей проблемой и многое пробовали, и сейчас вам кажется, что уже ничего не может помочь. И все же вы создали эту тему в ""кабинете психолога"". В вас еще осталась надежда, что можно изменить свое состояние?
1.обещала мужу,что в последний раз обращусь за помощью
2.также не хочу впадать в опасное состояние - ""я знаю все"",я по сути ничего не знаю: да, я так думаю сейчас; да, я не вижу причин для того чтобы жить, но это же не значит, что их нет(как я уже писала все дело в восприятии),но я 2 года пытаюсь изменить его - безрезультатно(я также писала уже,что, как практически любой самоубийца, я,наверное,не хочу смерти как таковой,я хочу прекратить подобное восприятие себя, мира(но больше без тупых иллюзий),но никак не получается; опять же мое больное воображение уже окутало смерть ореолом блаженства и покоя).
3.надежда есть,и она как раз таки в смерти,а чтобы жить ее нет, да она мне и не нужна,чтобы жить мне нужно знание(а его то как раз и не может мне дать ни один врач,лекарство,психолог,оно может быть только внутри меня).В любом случае, обращение к любому специалисту подразумевает под собой и мою внутреннею работу над собой,а на нее то как раз у меня и нет сил.
Дмитрий писал(а):Что-то случилось 2 года назад, что спровоцировало депрессию?
В том то и дело,что ничего особенного не произошло:проснулась утром и поняла, что я больше не могу так жить и не хочу играть во все эти социальные игры, гнаться за успехом,за благосостоянием,за одобрением - это же абсолютно лишено смысла; руководствоваться в принятии решений жалостью к себе,своим больным эго, жить по принципу: ""можете меня бояться или почитать,...только пожалуйста не считайте меня таким же как все..."" и врать себе что это не так из года в год, верить в то, что я непризнанный гений,а по сути ничтожество с непомерными амбициями.Так вот,я поняла,что так жить я больше не могу,а для того чтобы жить по другому,не впадая в иллюзии и не обманывая себя, нужна сила, энергия, которой у меня нет. Вероятно, в моем бессознательном какие то вытесненные свойства(не знаю как их еще по другому назвать) дошли до точки кипения(как у Юнга-Тень),но пытаясь разбираться в этом, я тоже ни к чему не пришла.Так же, вероятно, что я просто была не готова встретиться с собой такой какая я есть,но что, самое удивительное, что я, наверное, никогда бы не была к этому готова, и я не жалею об этом, и если это стоит мне жизни, то уж лучше так, чем глупость иллюзий, в которых я пребывала.
Дмитрий писал(а):Был ли у вас опыт работы с психологом?
И да, и нет, когда все это началось я училась на 3 курсе психологии, проснулась я так, поняла все то, что описала выше, и отказалась вообще вставать с постели, меня тут же потащили к психотерапевту, который поставил мне диагноз и выписал лекарство, и я отправилась к своему преподавателю на консультацию, в итоге в тот момент, когда из меня удавалось что то выудить, у нее заканчивалось время. (видите ли, у меня, вероятно, есть какие то проблемы с высказыванием своих мыслей, то есть все люди говорят одни и те же слова, но подразумевают под ними совершенно разное).Так вот, я к ней ходила, ходила(честно говоря, очень смутно помню это время, и даже не смогу сказать точно сколько раз я у нее была, наверное,это из-за амитриптилина),потом у нас кончились деньги, да, и вообще мне было сложно ходить к себе в институт(тогда же я и бросила учебу, а консультации свои она проводила именно там),я встречала свою бывшую группу,они задавали вопросы,я не знала, что им отвечать, во общем было тяжело взаимодействовать с внешним миром(хотя почему было, до сих пор это продолжается).Но, в любом случае, я ей очень благодарна,она и так сделала для меня исключение, консультируя меня, я ее знала, уважала и доверяла ей,и то мне было сложно что то рассказывать,а с не знакомым человеком,как было с психотерапевтом,я вообще ничего не могла сказать.К тому же, может именно благодаря ее консультациям,я продержалась так долго.
Дмитрий писал(а):Правильно ли я понимаю, что ваша жизненная философия говорит:"" Человек сам ответственен за свою жизнь"". Вы оглядываете свою жизнь, не находите там ничего хорошего и говорите: ""Я виновата в этом, я никчемная, обиженная, слабая"". Вы пытаетесь все изменить, но ощущение собственного бессилия не позволяет собраться и начать что-то делать. Таким образом вы все больше ""убеждаетесь"" в своей никчемности. Получается замкнутый круг, который все глубже и глубже погружает вас в депрессивные состояния.
Да, все так. Моя жизнь - это только мое творчество, разве я не права? Я виновата в этом, я никчемная, обиженная, слабая - это факт,ведь если я испытываю чувство обиды,то я обиженная. Ведь даже, если я приму во внимание то, что Я-это не совсем мои мысли и не совсем мои чувства,то от того, что Я-это мои поступки мне никак не удается отделаться, а это поступки никчемного,обиженного и слабого человека.Не пытаюсь заниматься самобичеванием,просто думаю, что пора взрослеть и брать на себя ответственность,за все свои поступки, считаю, что это лучше,чем обвинять обстоятельства, других людей и т.п.,как это было раньше.По крайней мере,тут есть хотя бы шанс изменить что-то,ведь если я выношу корень любой проблемы вне себя,я никогда не смогу решить ее, т.к. тут же придется вступать в войну с внешним миром, а в такой войне любой человек всегда будет побежден.
Да,и еще,если психотерапевт сказал:""депрессия"",то психолог сказал:""кризис"",а я считаю,что это какая то непонятная мне сила,которая просто заставила меня ""проснуться"".";1;1;1;1;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
"То есть фактически вы не хотите умирать. Если бы появилась возможность ""прекратить подобное восприятие себя, мира(но больше без тупых иллюзий)"", то вы бы такую возможность использовали?
Я саму смерть считаю такой возможностью. В любом случае, мое мировосприятие формировалось посредством моего опыта, если бы я могла избавиться от влияния прошлого, то вполне возможно, мое восприятие изменилось бы, но любые подобные техники предполагают наличие той самой силы и воли, чтобы погрузившись в свое бессознательное выдержать все то, что там есть.Так что опять же замкнутый круг.
Дмитрий писал(а):Вы уверены, что там будет покой и блаженство?
Я не в чем не могу быть уверенна кроме того, что все что там будет неописуемо. Я не отношусь к смерти, как к чему то ужасному, страшному, так как принято в нашей культуре.Я считаю, что жизнь нам дана только для того, чтобы научиться умереть правильно, в сознании без страха и сомнения. На вашем сайте есть статья ""Куда попадает самоубийца после смерти"" ,там есть слова: «Если вы расстаетесь с жизнью с мятущейся душой, то и в тот мир вы перейдете с мятущейся душой»..."",отчасти я с этим согласна и подходить к такому вопросу с ""мятущейся душой"" я не собираюсь, это есть самое осознанное решение в моей жизни.
Дмитрий писал(а):Могло ли быть так, что тогда [2 года назад] вы скорее разочаровались не в жизни в целом, а в конкретных людях или же в работе, учебе?
нет, не могло, я разочаровалась в себе и очень подробно писала об этом ранее.
Дмитрий писал(а):Мне кажется, ошибка в том, что оценки отдельных поступков распространяются вами на всю свою личность. Разве в вас совсем нет сильного, дельного, конструктивного начала?
Не отдельных поступков, а всей жизни в целом, причем абсолютно неосознанной, куда также входят и все поступки. Вы считаете, что личность оценивается как то по другому? я пока живу в мире где действует причинно-следственная связь.
Есть ровно настолько, насколько возможно чтобы сделать осознанный выбор в сторону смерти, и уже не отступить.
Дмитрий писал(а):о есть вы видите определенные положительные моменты в вашем состоянии? Что значит ""проснуться""?
Конечно, освободиться от множества иллюзий. Только вот для того, чтобы быть свободным нужна сила.

Еще раз хочется сказать Вам спасибо за время потраченное на меня, но, наверное, всё(вряд ли Вы мне расскажите где во мне та самая сила). Как Вы уже, наверное, понимаете со мной все не так просто, куча психических и психологических травм, пробелы в памяти, длительные и устойчивые страхи, никакая ориентировка в ситуациях, отсутствие нормальной адаптации к происходящему и т.п. Короче, со мной нужно копать глубоко и долго, а времени и сил на это у меня уже нет, да и нужно ли? К тому же, мне не очень комфортно общаться вот так, на всеобщее обозрение.Свое обещание мужу считаю выполненным. Если возможно уберите мою тему.";1;1;1;1;1;0;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Здравствуйте, мои дорогие! Я даже не знаю с чего начать. Просто желание выговориться, а мысли путаются. Пришла сюда, может быть есть кто-то, кто был в подобной ситуации. Хотя наверняка были, ведь мы с Вами не на развлекательном сайте все сейчас. Я очень пессимистичный человек. Так сложилось с детства. Папа бросил нас, мама тоже всю жизнь без улыбки на лице. Всю жизнь со мной какие-то неприятности случались. Работаю над собой, стараюсь, молюсь с 10 лет Боженьке. Наверное, он мой единственный друг. Других нет. Два года назад познакомились с парнем, любовь...последние пол года съехались, жили вместе. Его семья стала мне родной, мама его менгя дочкой называла, друзья его меня приняли, общались. И вот он уходит 2 месяца назад. Я сообщаю,что беременна, хотя позже теряю нашего малыша от нарвов. Он сообщает, что оказывается разлюбил давно, хотя недавно еще на руках носил и тут так одним днём разлюбил. Все от меня в одночасье отвернулись-и его семья, и друзья, которых я также считала своими. Никого не очталось. Переехала снова к маме в провинцию. Жизни нет. Работа не радует, хотя я учитель, детки всё время со мной. Не могу справиться-ни его забыть, ни друзей найти. Может я какая-то не такая. Мама не понимает, ругает меня за слабость. Я понимаю её, каково ей меня такой видеть. Тоже не сладко. А я не могу себя в руки взять. Мне даже пообщаться не с кем, кроме кошки. А так хочется жить как нормальные люди. Иметь друзей, любимого. Ведь я не ущербная какая-то. Я просто скромная в компаниях и не хожу по клубам, как сверстники. Ну как мне быть? Или умереть-это единственный выход. Я с этой мыслью впервые столкнулась 2 года назад, когда дедушка мой умер. Или мне лечиться пора уже? Или в монастырь? Куда бежать от этих страшных мыслей? Помогите. Я уже ничего не понимаю в этой изни. Я в тупике.;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;1;0;0;0
Верно. И отсутствие друзей и переезд к маме в маленький город, где меня не понимают и конечно же разрыв с женихом. Больно. Каждется, я уже никогда не встречу лучше и любимее...и никогда не смогу завести друзей. Ведь у меня кроме его друзей и подруг никого не было. Но и они от меня отвернулись;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0
Сначала я писала на форум не хочу жить. Мне посоветовали прочитать статьи с сайт, я всё прочитала. Любой наверное поймёт что у меня депрессия, только длится она уже очень долго! Я пила антидепрессанты( не помню даже ихнего названия) к сожалению в моём городе нет хорошего психолога что бы обратиться к нему за помощью. Я очень хочу снова обрести смысл в жизни.......;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Здравствуйте, форумчане!
Я сначала разместила свою тему на сайте perejit .Тема касалась моих проблем в личной жизни, но после того,как в течение 2-х месяцев перечитала все статьи и переслушала все лекции на различных страницах всего сайта(особенно внимательно на pobedish), пришла к выводу,что моя проблема лишь следствие моего депрессивного состояния ,которое длится много лет. Недавно наткнулась на свои дневники 30-летней давности, там сплошь самобичевание, описание ненависти к себе и утраты смысла бытия. Я уже и забыла об этом. но тут призадумалась. стала вспоминать всю свою жизнь и анализировать. Последние 8 лет уныние опять стало набирать силу.а последние 1,5 года впала просто в состояние оцепенения. Апатия, отсутствие эмоций, заниженная самооценка, заторможенность в реакциях и мышлении (могу полчаса выбирать одно мыло из 2-х в магазине-), сниженная работоспособность.Не могу говорить ""нет"",избегаю общения , страшно вылазить из своей скорлупы, а при общении надеваю маску благополучия Уволилась с работы 5 мес. назад и сейчас мысль,что надо выбираться на работу ввергает в состоянии паники и ступора. На мои попытки привлечь внимание мужа -получаю:""Больная"", ""Истеричка"" ,""Злая"", считает. что со мной вообще бесполезно говорить и молчит. Моя жизнь с ним проходит в невыносимом для меня молчании.Конечно. такие оценки повергают в меня в еще большее отчаяние , чувствую себя ""обузой "" на шее у мужа , ненужной вещью (хотя позади хоршая карьера) и желание-НЕ БЫТЬ! В силу своего православного вероисповедания.естественно. я не помышляю реализовать это желание на практике, но и жить так не могу больше. Неоднократно обращалась к разным психологам, но как-то не срослось.Антидепрессантов боюсь больше смерти .поэтому одна недежда-с Божией помощью и вашим участием вытащить себя саму из этого болота. Надеюсь на вашу помощь в направлении действий. Спасибо.что находите силы это читать и реагировать";0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"Здравствуйте Грейс!
Спасибо за Ваш подробный ответ. Сегодня -Вы единственный человек, кто меня слышит и знает, как помочь.
Мне 52,немного стыдно говорить о себе, поскольку поздновато выворачивать себя наизнанку, слишком мало времени и сил осталось, чтобы начинать все сначала. Кризис возраста ,конечно, вносит свою отрицательную лепту в мое состояние
Грейс писал(а): Чем, по-Вашему, было изначально вызвано Ваше депрессивное состояние?
Не могу точно ответить. Мама была склонна к меланхолии. но в депрессии не впадала. Брат- инвалид, олигофрен , диагноз проявился в армии, при родах у него была асфиксия, поэтому трудно о чем-то судить наследственном .И Вы правы, у таких, как мой брат, есть чему поучиться многим нормальным людям. Детство мое -наилучшая часть жизни : абсолютная родительская любовь , идеальные отношения между родителями, никакого алкоголя и других вредных привычек. Но, поскольку я была отличницей и активисткой, ,мама ,как мне сегодня кажется,ставила передо мной очень высокую планку ожиданий. Способности и таланты у меня были для этого, а характера -нет.Мне все давалось легко ,характер миролюбивый и неконфликтный, плыла по течению,все складывалось само-собой, и я думала, что так и надо. Первое разочарование- первый муж оказался алкоголиком, от этого и скончался 8 лет назад. Осталась общая дочь. И хотя я очень решительно развелась с ним задолго до смерти, и уже была повторно замужем, событие это оставило печальный след, положило начало выраженному депрессивному состоянию. Одновременно меня сократили, отличной карьере пришел конец, произошли еще кое- какие события разрушительного характера. в общем, я сломалась. 
К сожалению, тогда я мало знала об алкоголизме и созависимости, наивно верила. что этот"" дефект"" исправим. Второй муж, оказался закодированным алкоголиком, что закономерно. Держался 3 года, а сейчас без систематического принятия не может. Пьет немного, но системно. Живет ожиданиями пятницы и выходных. Выпивает на глазах у сына. Мне страшно за ребенка и за себя. В отношениях с мужем играю роль ""обвинительницы"".А он меня называет:""Прокурор"". При этом ограничивает в средствах,мои семейные вопросы повисают в воздухе и накапливаются ,как ком.
Грейс писал(а):Здесь я рекомендую дать Вашему супругу почитать статьи для родственников людей, которые испытывают душевные трудности
Боюсь разбудить спящего медведя.Пыталась это сделать много раз. В любой рекомендованной мною статье муж выискивает компромат на себя,чтобы обвинить меня в моей ""правильности.""Проекционное поведение.И я боюсь, что если дам ему малейший намек на подтверждение моего душевного неблагополучия, он сразу же этим воспользуется и поставит меня в один ряд с моим братом, что уже и провозглашалось.Я знаю причины, по которым он так себя ведет, я понимаю его, но ничем помочь не могу, он наглухо задраен в своем панцире и вылазить на "" белый свет"" не хочет,слишком болезненно. Предательство же с его стороны для меня стало привычным, поэтому я всегда настороже 
Я с превеликой радостью обратилась бы к Вам
Грейс писал(а):(в последнем случае могу предложить свои услуги,
но я из С-Петербурга. Возможно порекомендуете специалиста из своих коллег в Питере.. Еще раз большое спасибо за ваше вдумчивое отношение и обстоятельный ответ";0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;1;0;0;0;0
