rep;r1-;r2-;r3-;r4-;r5-;r6-;r7-;r8-;r9-;r10-;r11-;r12-;r13-;r14-;r15-;r16-;r17-;r18-;r19-;r20-;r21-;r22-;r23-;r24-;r25-;r26-;r27-;r28-;r29-;r30-;r31-;r32-;r33-
знаете в последнее время меня посещают мысли о самоубийсиве.. из за того что меня буллит одноклассник по поводу того что я жирная и уродливая???) 0 6₽0₽6))  поэтому я усталп слушать это изо днч в день, я старалась похудеть изо всех сил но сукв это невозможно, почему я не могу сбросить этот жир. летом я была 49 кг понимаете А СЕЙЧАС БЛЯТБ 67. что со мноооооооой. а ещё я стала размышлять о вселенной и другом мире.. а ещё я ненавижу всех блятб. особенно свою мать, а папа.. папу я обожаю он готов выслушать мое нытье и помочь мне. я лежала уже в психбольгице, но смысоа в этом не было ничего не помогло. зато я познакомилась с хорошими ребятами у которых проблемы были хуже моих!!! мне стало жаль их, они были всн изрезанные.. и знаете там была девочка которая весила 32кг при росте 170)))) мне было страшно на неё смотреть но в тоже время я завидовала ей. она не ела ничего и спала каждый дкнь. я спросила её - почему ты ничего не кушаешь?? нв что она мне ответила - нет желания есть.. хочу домой, я не понимаю почему меня привезли в психушку из за веса.. почему и заплакала. сегодня же я дома одна родители уехали и я думаю сделать это.. ну а смысл мне дить, ради буллинга о своём вилео? пф. кстати хочу поделиться с вами ещё одной ситуацией. в общем мне нравился мальчик уже как 5 месяцев, ровно месяц назад он узнал об этом)))) и он написал мне - давай встречаться?? ну а я думала это пранк типа посмеяться, но нееееееттт. в итоге мы встречаемся, пару раз даже гуляли))) но самое странное, что чувства то прошли, когда они оказались взаимны и я зочу расстаться.. но мне стыдно, вдруг он скалет я шлбха😭😭😭 хотя мне уще неважно я все равно умру и я рала тому что сегодня мне весело!!! ;1;1;1;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0
Я просто хочу умереть,пол года, я абьзер и мой парень, я сама виновата что воспринимаю так,я сама виновата что не ухожу и не уйду, даже если меня будут бить или насиловать это мое решение как я отнесу к этому. я решила что хочу умереть,но не знаю,как это сделать,прошло много времени а все равно хочу, потому что тупая жизнь,я красивая, молодая,интересная,какой в этом смыл если я тупая и хочу умереть , я даже пишу как жертва, я и есть жертва, че сюда писать если надо идти и умирать,если я уже решила,а я опять создаю проблемы, спасибо за сайт,написала и передумала, это бред,надо идти и делать что-то,но мне легче быть тупой жертвой ;1;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
"Здравствуйте, я бы хотела поделиться своей историей.

Началось всё с того, что было просто отвратное моральное состояние. Я не хотела ничего, абсолютно. Потом начались проблемы с весом, и загонами по внешнему виду. (Борюсь с этим до сих пор, и страдаю рпп)

Состояние не улучшалось, и вскоре пришлось ехать к психотерапевту. Объездила много психологов до этого, но пустыми разговорами ничего не сделали. В итоге поставили дипрессию в тяжелой форме, и ничего более. Прописали таблетки, и курс.

Навалилось ещё больше проблем. Рассталась с любимым человеком, и уже буквально не вижу смысла жить.

Помимо этого, постоянно занимаюсь селфхармом, и уже не знаю что мне делать. Не вижу больше никакого смысла жить. Подскажите, что делать, и как выйти из этого состояния. Я действительно хочу покончить с собой 

Спасибо";1;1;1;1;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0
С самого моего рождения меня не взлюбила мама из за того что я очень похожа на отца. В детве напротяжении с 5 до 11 лет, я подверглась насилию со стороны старшего брата. Это я никому не рассказывала, но сейчас у меня из за этого проблемы. Но это не основная причина моего обращения. Сейчас на данный момент у меня происходит долгий конфликт с мамой. И она меня унижает и задевает словами. Она пьёт с отчимым когла есть деньги, но когда их нет, отчим для неё становиться ужасным человеком и она жалуется мне. В когда есть деньги и вместо того чтоб оставить их нам, детям, она позволяет ему покупать алкоголь и пьёт с ним и тем самым говорит мне все ужасные вещи. У меня сейчас ещё и проблемы на учёбе. Я не знаю что делать. Каждый день думаю о суециде. И даже есть попытки. Даже забыла в гугле про то как уйти безболезненно из жизни. И наткнулась на вас. Мне просто больше не к кому обращаться. Она меня не поймёт, если я ей скажу о своей проблеме(мама). Я чувствую, что вот вот совершу что то ужасное.;1;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
Я вчера перепила. Дома меня встретили родители, сказали готовится к разговору. Не знаю что им сказать, когда приду. Ведь они начнут кричать, бить и говорить, что я позор семьи и лучше бы я умерла. Я не знаю что мне делать. Хочется напиться таблеток и помереть. ;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
доброго времени суток, проблема состоит в том, что у меня в семье очень сложная ситуация была всю мою жизнь. мой отец алкоголик и у него проблемы с агрессией. я его очень сильно боюсь (причина в физическом и эмоциональном насилии, он знает что мне страшно и создаёт безумно стрессовые ситуации ддя меня, в итоге которых я либо ухожу из дома чтобы где-нибудь в лесу проплакаться, ибо он мне запрещает такую эмоцию, либо причиняю себе вред, либо иду проводить время в неблагополучной компании), а защитить меня от него никто не может. на меня возложена ответственность за мою сестру с которой он не может проводить время потому что он постоянно пьян, и при этом у меня есть учеба которую я и без того пропускаю в силу того что я, не преувеличивая, всегда болею (я просто не могу вылечиться ибо времени нет на то чтобы поболеть), а моя мать уехала в другой город бросив меня здесь с этим всем на плечах. мне безумно тяжело, я больше не могу это выносить, у меня не осталось сил, ни моральных, ни физических. я постоянно думаю о смерти, я просто не могу перестать. мне жаль мою сестру ибо если я умру ее никто не сможет защитить, и ей будет так же плохо как мне. я не хочу этого, но я больше не могу так. раньше я ещё и подрабатывать умудрялась, но сейчас я едва могу встать и зубы почистить перед выходом куда-то. был период когда я просто не выходила из дома и жила одна просто потому-что у меня не было сил. я не мылась, я не ела, я просто спала. сейчас я слава богу моюсь, но практически не ем и не сплю. сплю я по полтора - два часа потому-что меня не отпускает тревога. я не ем потому-что у меня нет чувства голода. я не живу уже давно я существую. я все еще не совершеннолетняя чтобы все бросить и уехать отсюда подальше, поэтому я вынуждена терпеть. я не хочу жить. я не знаю что мне делать, как мне найти силы в себе что-то делать вообще, я не мгу так больше;1;1;1;1;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;1;1;0;1;0;1;0;1;0;1;1;1
как задушить себя если вот ты себя душишь и потом останавливаешься, почему я планирую умереть уже лет с 5..у меня было около 58 попыток самоубийства почему я себя останавливаю в последнюю секунду . я понимаю что хочу жить что бы все меня ненавидели что бы чувствовать только боль, но это терпеть уже не возможно у меня даже причин грустит и умереть в основном нет. так как себя удушить?;1;1;1;0;1;0;1;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
мне 16. я перешла в й 10 класс и понимаю, что мне очень тяжело. уже с 9 класса я перестала усердно учиться, в 9 стала больше уставать Я пыталась объяснить нить родителям, что мне сложно и что я хочу в колледж. Но меня все стали отговаривать, говоря о том, что там труднее. Я беспонятич что мне делать, мне очень страшно в плане своего будущего, ведь я вообще расхотелось что-либо делать. Мне уже ничего не нравится и не хочется. Хочу уже все закончить и вообще не жить, от этого ведь всем будет легче? я очень устала, объясняла родителям, что я нуждаюсь в психологе, как минимум, но меня будто проигнорировали. У меня появились панические атаки, тревога и постоянный страх того, что я все испорчу;1;1;1;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
Здравствуйте, я не знаю что мне делать...я очень хочу покончить с собой, но мне постоянно страшно, я боюсь смерти, боюсь причинять себе боль, но попытки суицида были... резала ноги и глотала таблетки... Я считаю свою судьбу ужасно отвратительной, у меня нету родителей, нету любимого и дорогого человека мамы, всегда плачу и скучаю по ней, мне бвло два годика когда она умерла, выросла с бабушкой и дедушкой, бабушка умерла, дедушка остался, но очень строгий и жестокий постоянно унижал и бил... как окончила школу, этим летом я поступила в коллелж, летом мой дедушка напился и выгнал из дома, ночевала на улице, и на этот момент я была знакома с мальчиком который мне очень нравился, он сорвался и приехал ко мне и провел со мной день,, и после этого мы начали встречаться... у меня случился с ним половой акт...я очень его любила и боялась сильно потерять и пошла на этот поступок по любви, встречались мы 4 месяца... и недавно мы расстались из-за того что он общался с другой девушкой в тайне от меня, мы в отношениях обещали друг другу что будем говорить только правду, и в итоге он это не сдержал. Я хотела к нему вернутся, мне было отвратительно плохо, я каждый день хотела умереть, я потеряла смысл жизни, у меня нету друзей, всем просто наплевать на меня, одному ему не было все равно... и сейчас он меня ненавидит и от этого я ненавижу себя и хочу покончить с собой, я видела в нем свой смысл жизни, опору, он единственный мой любимый человек, я очень хотела с ним семью, я каждую ночь думаю об этом... я его умолял дать шанс на что он кинул меня и чс и сказал больше не хочет менч видеть... все мои знакомые говорят что он просто воспользовался моим телом, ему на меня все равно, он знает мои склонности к суициду и ему все равно...он будто не верит что я это сделаю...  но я не могу жить больше так, я сильно его люблю, я не хочу себе другого человека, я никогда не полюблю никого кроме него, я хочу отпустить его умерев..  если я умру ему будет лучше. И всем тоже...;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;0;0;0;0;1;1;1;1;1;0;0;0;1;1;0;0;0
"Уже давно я устала от жизни. Каждый день для меня тут - 9 кругов ада, которые никогда не прекратятся. Я хочу убить себя на протяжении двух лет и не знаю, что с этим делать. Прием у врача будет, но не так скоро, как хотелось бы. Желание покончить с собой все возрастает и мне перестала быть страшна даже физическая боль, а такой страх был раньше. Я не знаю доживу ли я до приема у врача. Я выжжена и не знаю что делать, меня не понимают. В октябре у меня был четкий план как это сделать и предсмертные записки, и сейчас я снова начинаю об этом задумываться. 

Как справиться с этим хотя бы до приёма врача - без понятия. ";1;0;1;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Я не хочу так жить,у меня нету друзей почти,я на днях признался подруге с которой мы дружим много лет в любви,она ответила не взаимностью,и перестала со мной общаться,у меня есть мотоцикл на котором я боюсь разбиться на скорости и боюсь что выживу,мне говорят что мне нужна помощь,а когда я прошу друзей помочь они меня посылают на 3 буквы ;1;0;1;0;1;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Что делать, если уже несколько лет держишься и не заканчиваешь жизнь самоубийством, но родная мать постоянно морально уничтожает и не дает право выбора чего либо. Нет больше смысла жить и желание что-либо делать и зотеть;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
Готов совершить суицид, ничего не. Соображаю, но умереть хочу, как безболезненно это сдклать? Может спрыгнуть с высоты, нехочу испытывать боль! Уже который год таа живу, у меня какая то болезнь, сам незнаю, каждый день плохо, очень раздражителен. Говорил родителям, давайте схдим к псиХиатру они нет. Теперьхочу покончить с нкприятной жизнью. Очень болит голова, помогите;1;1;1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
Здравствуйте. В последние дни мне стало очень сложно отгонять желание наложить на себя руки. Появились они еще пять лет назад, но в последний год мне все больше кажется хорошей идеей закончить всё это. У меня были попытки обсуждать свои проблемы с психологом, но каждый раз у меня возникало сильнейшее отторжение, и я резко прекращала консультации. Как будто я начинала понимать, что если продолжу, мне станет лучше, а я этого не хочу, ведь ненавижу себя. В ноябре этого года я была у психотерапевта, начала принимать антидепрессант, но уже недели 3 я чувствую, как мне становится хуже, особенно сегодня. Я не знаю, что мне делать. Мне не хочется жить, но если сделаю с собой что-то, это повлечет ужасные последствия, касающиеся моих близких. Я не хочу себе помогать, но если этого не делать, я точно решусь. Мне не хочется выбирать между собой и ими, ведь если выберу свои желания, сделаю всем хуже, а если их, то буду продолжать жить. Сама я ничего не хочу, кроме как уйти в небытие.Помогите, пожалуйста.;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
я перестала ходить в новую школу, уже полтора месяца не хожу, просто сижу дома, я в нее перевелась еще весной, в старой школе у меня тоже было много прогулов, и однажды я наглоталась таблеток потому что меня вызывала школьный психолог после уроков, и я забыла про английский и убежала с 5 урока, из за этого я и решила наглотаться таблеток, сразу сказав маме,плюсом были проблемы с учительницей русского которая и была причиной моих прогулов, она постоянно меня подкалывала этим и я вообще не могла себя заставить ходить в школу, и меня перевели в другую, у меня тут есть друзья и учителя более менее, но я просто не могу заставить себя идти туда, я даже не знаю причину по которой не могу заставить себя пойти, мама меня не кормит по поговорке «кто не работает тот не ест» и из за этого я ела максимум 2 кусочка хлеба в день, похудела на 7 кг за неделю из за голода, потом моя мама вспохватилась и повела меня к педиатру, там я все рассказала что мама меня не кормит из за того что в школу не хожу, и педиатр отправила меня к неврологу, невролог прописал консультации психиатра и психолога,и поставила депрессивное расстройство неуточненное и мрт головного мозга, которое в москве стоит 15 тысяч, потому что меня помимо этого мучают головные боли уже на протяжении гола, мама сказала что не будет тратить на меня деньги потому что пока я не буду ходить в школу мне ни еды, ни лечения не будет, потом в отмеску за то что я ее опозорила и сказала что я похудела из за нее, начала отключать мне мобильный интернеь на телефоне,потому что вайфая у нас нет и я пользуюсь только им, ну я спокойно звонила и включала себе все, она сказала что поедет в мтс уже сегодня и заблокирует симку навсегда, если я не пойду в школу, я собираюсь скинуться с окна 4 этажа чтобы хоть как то маму напугать, либо же совершить суицид;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0
В последнее время я начал замечать что мир будто гаснет, я не чувствую радости, злости я ни чего не чувствую кроме грусти. Каждый день мне приходят мысли умереть, что если я умру то избавлюсь от всех проблем которые настигают меня. Ведь зачем жить если твоё окружение ненавидит тебя просто потому что ты есть.;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
Что если тебя бьют родители из за уроков ты не хочешь чтобы их сдали в полицию и тебя отправили в детдом и из за того что тебя бьют и эти тупые уроки мне в жизни не нужны и ты хочешь умереть;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
"Доброго времени суток! Пишу сюда в первый раз, но не думаю, что это что-то изменит. Проблема совершить суицид впервые появилась около шести месяцев назад, перед ОГЭ. Тогда я не была уверенна что сдам математику хотя бы на 3. Однако всё обошлось очень даже хорошо: несмотря на тройку по физике и математике диплом вышел очень даже хорошим. Я планировала уйти с девятого класса и стать каким-нибудь логистом или педагогом начальных классов. Моя мама сказала, что ничего хорошего из этого не выйдет и лучше остаться до одиннадцатого, к тому же предупредила, что не отпустит меня одну в большой город, ""мало ли что""(На данный момент я живу в посёлке городского типа и никаких учебных заведений, кроме школ и детских садов у нас нет. Город неподалёку от меня достаточно большой и подобных учреждений там очень много). Так и не определившись, что такое колледж или техникум, и не зная как подавать туда заявку, я осталась до одиннадцатого. Учебный год начинался отлично, правда я не совсем разобралась с химией. Новые темы становятся всё непонятнее и запутаннее. Так из очень твердой четверки у меня еле выходит три. Разумеется, маму это не очень устраивало и она решила накричать на меня из-за того, что я ничего не понимаю. Я не знаю, что мне остаётся делать, ведь в последнее время я задумываюсь над безболезненной смертью, наглотаться там таблеток всяких. Но я не учла, что сейчас не самое лучшее время для смерти. Вряд ли у мамы хватит денег на мои похороны, ведь сейчас она единственная, кто содержит меня и старшего брата, который сейчас учится в другом городе, и за квартиру которого она отсылает около 10К в месяц. Да и к тому же, сейчас у нас в доме идёт ремонт. Отец умер 8 лет назад и моя мама получает пенсионные за меня, но не думаю, что этого хватит, чтобы насобирать мне на похороны( в том случае, если я умру, конечно). Я не знаю что мне делать с этими мыслями, ведь они не из разряда ""подумал-забыл через время вовсе"". Я правда не знаю, что мне с этим делать.";1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"я не знаю как жить дальше

Я устала просто от всего в моей жизни ничего не поменяетьчя";0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Не хочу жить. Набрала кучу микрозаймов в период времени когда употребляла. Сейчас уже пол года как чиста,но висят долги на сумму 80 тысяч рублей. Уже идёт исполнительное производство. Мало того,я пользовалась чужой картой Которая была оформлена на чужой паспорт. Кто-то или может быть сам владелец карты взял рассрочку на эту карту и теперь меня выставляют мошенницей. Я не работаю на данный момент,живу на алименты. Боюсь,что посадят за мошенничество или что бывший муж узнает обо всём и через суд заберёт дочь. Вчера стояла на балконе и хотела прыгнуть с 17 этажа;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0
"Хочется умереть , я люблю человека 7 лет

Она постоянно вытирает об меня ноги , но не уходит , говорит ей не плевать но при этом не любит.

А я ее люблю она мой комочек счастья , она солнышко , но так больно что прям пиздец. Я боюсь умереть на самом деле , но так хочется я не знаю как жить , кроме нее мне никто не нужен. Выглядит так как обычно да 

Скажите просто отвлекись забудь , но я не могу я ее люблю очень

Я боюсь ее потерять и не хочу 

Вскрываю вены";1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0
Я хочу умереть или стать счастливой. Но умереть как по мне легче, потому что чтобы становимся счастливой нет сил. Школа, ссоры, родители, творчество- все это причины думаю? Я не считаю проблемой свои негативные чувства, что я себе надумала. Считаю реальными проблемами- только что-то физическое, так что пока я помогаю людям и вызываю в реальной жизни хорошее отношение к себе, все в порядке. Я всегда готова взять ответственность и помочь другим, так что с этим проблем нет?? Я себя ненавижу, я не хочу выглядеть жалкой, я хочу помогать людям, что случиться. В реальной жизни, я не затрагиваю темы ненависти к себе и в случае чего помогаю, так что я не боюсь ответственности. Я сплю по 5 часов по будням. Хочу стать счастливой, но это слишком эгоистично для меня, вот мое истинное желание. Я пару раз выговаривалась своей подруги, наш диалог завершился этим сообщениям(есть маты): « Знаешь что. Мне нахуй надоело. Я тебе говорю, ты как об стену горох. Пока не посетишь хотя бы один сеанс с психологом профессианалальным, а не фуфлом из школы и телефона доверия, можешь забыть о моём существовании. Мне надоело, что я пытаюсь тебе помочь, но ты продолжаешь гнуть, что у тебя нет проблем. Они у тебя есть и даде то, что ты их надумываешь, уже поблема. А если ты так думаешь, то у тебя огромные проблемы, о которых ты даже не задумывалась.»ранее был негативный опыт с телефоном доверия и школьным психологом. Я также боюсь посещать психолога, потому что посчитают ненормальной. ;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;0;0;0;1;0;0
Каждый день одно и то же, я устала, я очень сильно устала от себя, от этой жизни, я не хочу существовать больше. Хочу, чтобы все забыли про меня и никогда не вспоминали. Я никому не нужная ленивая тварь, которая не может себя изменить. Вот просто человек без будущего, потому что я не знаю чего хочу в жизни и куда стримиться, нет мотивации вообще. Постоянные провалы в школе, унижения от матери. Я дико устала. Я не достойна этой жизни. Всем и так все равно на меня, вот просто похуй и все, всем лишь бы повеселиться со мной, а о своих проблемах я не могу никому рассказать, все будут просто смеяться или гнобить за это, а самой будет стыдно. Никто не воспринимает меня всерьез, поэтому я очень стеснительная, я не могу говорить на публике, я не могу сметься в компаниях и шутить, рассказывать о себе, все подумают обо мне плохо или будут считать меня клоуном, я буквально зависима от того, чтобы обо мне не думали плохо. На любые знаки внимания или комплименты я чувствую дискомфорт, считаю, что человек стебется надо мной, я не выношу уже этого, не могу ни с кем поделиться, что я считаю себя бестолочью, которая не должна была появляться на свет, я устала жить в страхе и в своих сомнениях, все считают меня тупой, я уверена в этом, не могу это никак исправить, вообще ничего не могу, я слабый человек;0;1;1;1;1;0;1;1;0;0;0;0;1;1;1;0;0;0;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0
Я хочу умереть, я устала от постоянной боли, которую причиняет мне человек, к которому у меня чувства. Он знает о моих чувствах и пользуется этим. Мне очень тяжело его отпустить. Все, что я хочу, это уснуть и больше никогда не просыпаться;1;1;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Я очень хочу умереть и мне кажется что скоро сделаю это. Мне 19 лет и я живу с молодым человеком, он смеётся на до мной, говорит что я ною, что я овощ, что я не интересная стала. Но мне очень нужна его поддержка, я не смогу без него жить, ведь идти мне некуда. Мама живёт с мужчиной и не хочет, что бы я с ними жила.. друзей у меня нет. Я постоянно болею, у меня болит живот, спина, постоянно что-то болит. У меня нет образования, я не смогла заработать на него денег, к сожалению мне некому было помочь. Я работаю на нелюбимой работе, что бы содержать себя и парня. Он тоже работает,но ему почти не платят, поэтому за все плачу я. Я устала от мыслей в голове, от переживаний, от вечных ссор. Моя жизнь превратилась в бесконечный, никчёмный чёрный шар, который катится в бездну. Я уверена что наглотаюсь таблеток, как только мы опять поссоримся.  Но может если я и выживу, то он станет относится ко мне подругому и поймёт что его слова ранят. Мама захочет писать и звонить мне почаще, бабушка и сестра тоже захотят со мной поговорить. У меня уже была попытка суицида, когда я попала в больницу, вот тогда со мной все стали общаться и всем было до меня дело. Но сейчас, всем плевать. Ну а если я умру, то ведь тоже хорошо, я перестану все это чувствать. Возможно я была бы и рада лечь в психушку, но не могу, если я перестану работать, мы пропадём. Все считают что я просто ною, но когда я наконец-то выпью эти таблетки, я надеюсь они все поймут. Я правда люблю их, но почему-то меня они не любят.;1;1;1;1;1;0;1;1;0;0;0;1;1;1;0;0;1;0;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0
Я хочу покончить с собой, у меня не осталось близких думаю присоединиться к ним;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Мне 12 лет, часто у меня возникают мысли о суициде, хочется умереть. Вообще я незнаю что со мной не так, я очень раздражительный и пугливый, ну тоесть я боюсь громких звуков, например когда дверь захлопывается, или на меня кричат. Мне почему то кажется что у меня Невроз, родители говорят что якобы в таком возрасте такое у всех, но у меня всё куда хуже, в моей маленькой жизни было немало конфликтов, школа неплохо испортила мою психику, например учителя здесь психи ненормальные, постоянно орут, иногда даже дёргают или тыкают... меня в том числе. Сами люди на улице неадекватные, все злые, постоянно дерзят, толкаются, ругаются, иногда бывают панические атаки, когда засыпаю. Я вообще не люблю себя, мне кажется что я просто биомусор, а другие нормальные, счастливые люди, я очень обидчив, проклинаю всех кто мне не нравится, просто очень сильно обижаюсь на мир. Многие считают меня странным, это так и есть, но я немогу это никому объяснить( . У меня много других негативных симптомов, но перечислять все не буду. Просто умереть охота, каждый день один и тот же нервоз, незнаю что делать. Ps: Пару раз сбегал из дома, когда был на нервах;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
Мне 25 лет, замужем 5 лет. Двое детей, одному 4 года другому годик. Муж военный сейчас находится на СВО. С началом наших отношений ещё до замужества мы с моим супругом уже испытывали сложности, он жудкий бабник, и маменькин сынок.но это был мой первый мужчина с кем я начала общаться встречаться , и мне казалось что если не он то другого варианта у меня не будет. Так же вприцнипе и внушали мне родители. Сейчас я в декрете со вторым ребёнком ему годик, муж изменяет общается на стороне, находила его на сайтах знакомств , находила презервативы в его машине. Плюс ко всему он упртрелблякт марихуанну и играет в аппараты. И сейчас, когда мы ссоримся , он говорит что я ему не нужна , что лушсе бы я умерла или нашла себе другого мужика. Что ему плевать если даже с кем нибудь спать начну. Специально пишет мне с левых номеров и предлагает знакомства , но я то знаю что это он. Вообщем у меня каждый день мысли чтобы закрыться в квартире с детьми включить газ и уснуть , и забрать с собой детей,я не хлчу ему их оставлять потому что после моей смерти он соазу женится и моих детей будет воспитывать другая женщина.. а так как  я привела этих детей я их заберу с собой, как будто нас и не было ;1;1;1;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0
